field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	$N-field2
603	9	1	4	6	7	12	15	22	27	30	44	52	53	54	56	58	60	61	68	74		8.951
604	1	3	5	6	11	14	21	26	29	43	51	52	53	55	57	59	60	67	73	74		2.286
605	3	2	3	8	11	18	23	26	40	48	49	50	52	54	56	57	64	70	71	72		4.388
606	2	1	6	9	16	21	24	38	46	47	48	50	52	54	55	62	68	69	70	75		3.314
607	1	5	8	15	20	23	37	45	46	47	49	51	53	54	61	67	68	69	74	75		1.752
608	5	3	10	15	18	32	40	41	42	44	46	48	49	56	62	63	64	69	70	73		5.016
609	3	7	12	15	29	37	38	39	41	43	45	46	53	59	60	61	66	67	70	78		2.565
610	7	5	8	22	30	31	32	34	36	38	39	46	52	53	54	59	60	63	71	77		6.572
611	5	3	17	25	26	27	29	31	33	34	41	47	48	49	54	55	58	66	72	80		4.045
612	3	14	22	23	24	26	28	30	31	38	44	45	46	51	52	55	63	69	77	89		2.696
613	14	8	9	10	12	14	16	17	24	30	31	32	37	38	41	49	55	63	75	76		13.431
614	8	1	2	4	6	8	9	16	22	23	24	29	30	33	41	47	55	67	68	69		6.289
615	1	1	3	5	7	8	15	21	22	23	28	29	32	40	46	54	66	67	68	80		1.144
616	1	2	4	6	7	14	20	21	22	27	28	31	39	45	53	65	66	67	79	84		1.740
617	2	2	4	5	12	18	19	20	25	26	29	37	43	51	63	64	65	77	82	95		2.473
618	2	2	3	10	16	17	18	23	24	27	35	41	49	61	62	63	75	80	93	96		2.965
619	2	1	8	14	15	16	21	22	25	33	39	47	59	60	61	73	78	91	94	97		2.398
620	1	7	13	14	15	20	21	24	32	38	46	58	59	60	72	77	90	93	96	97		2.729
621	7	6	7	8	13	14	17	25	31	39	51	52	53	65	70	83	86	89	90	93		6.763
622	6	1	2	7	8	11	19	25	33	45	46	47	59	64	77	80	83	84	87	95		5.794
623	1	1	6	7	10	18	24	32	44	45	46	58	63	76	79	82	83	86	94	96		5.658
624	1	5	6	9	17	23	31	43	44	45	57	62	75	78	81	82	85	93	95	98		1.994
625	5	1	4	12	18	26	38	39	40	52	57	70	73	76	77	80	88	90	93	95		3.188
626	1	3	11	17	25	37	38	39	51	56	69	72	75	76	79	87	89	92	94	95		0.531
627	3	8	14	22	34	35	36	48	53	66	69	72	73	76	84	86	89	91	92	103		2.857
628	8	6	14	26	27	28	40	45	58	61	64	65	68	76	78	81	83	84	95	108		5.980
629	6	8	20	21	22	34	39	52	55	58	59	62	70	72	75	77	78	89	102	108		6.014
630	8	12	13	14	26	31	44	47	50	51	54	62	64	67	69	70	81	94	100	104		7.097
631	12	1	2	14	19	32	35	38	39	42	50	52	55	57	58	69	82	88	92	96		11.918
632	1	1	13	18	31	34	37	38	41	49	51	54	56	57	68	81	87	91	95	108		2.091
633	1	12	17	30	33	36	37	40	48	50	53	55	56	67	80	86	90	94	107	116		1.411
634	12	5	18	21	24	25	28	36	38	41	43	44	55	68	74	78	82	95	104	109		11.550
635	5	13	16	19	20	23	31	33	36	38	39	50	63	69	73	77	90	99	104	112		4.921
636	13	3	6	7	10	18	20	23	25	26	37	50	56	60	64	77	86	91	99	101		13.024
637	3	3	4	7	15	17	20	22	23	34	47	53	57	61	74	83	88	96	98	103		6.431
638	3	1	4	12	14	17	19	20	31	44	50	54	58	71	80	85	93	95	100	104		2.979
639	1	3	11	13	16	18	19	30	43	49	53	57	70	79	84	92	94	99	103	120		1.737
640	3	8	10	13	15	16	27	40	46	50	54	67	76	81	89	91	96	100	117	123		4.730
641	8	2	5	7	8	19	32	38	42	46	59	68	73	81	83	88	92	109	115	118		8.058
642	2	3	5	6	17	30	36	40	44	57	66	71	79	81	86	90	107	113	116	122		2.420
643	3	2	3	14	27	33	37	41	54	63	68	76	78	83	87	104	110	113	119	120		4.280
644	2	1	12	25	31	35	39	52	61	66	74	76	81	85	102	108	111	117	118	120		2.710
645	1	11	24	30	34	38	51	60	65	73	75	80	84	101	107	110	116	117	119	122		2.121
646	11	13	19	23	27	40	49	54	62	64	69	73	90	96	99	105	106	108	111	114		10.638
647	13	6	10	14	27	36	41	49	51	56	60	77	83	86	92	93	95	98	101	104		12.511
648	6	4	8	21	30	35	43	45	50	54	71	77	80	86	87	89	92	95	98	106		5.981
649	4	4	17	26	31	39	41	46	50	67	73	76	82	83	85	88	91	94	102	107		4.257
650	4	13	22	27	35	37	42	46	63	69	72	78	79	81	84	87	90	98	103	105		2.317
651	13	9	14	22	24	29	33	50	56	59	65	66	68	71	74	77	85	90	92	96		12.565
652	9	5	13	15	20	24	41	47	50	56	57	59	62	65	68	76	81	83	87	89		8.555
653	5	8	10	15	19	36	42	45	51	52	54	57	60	63	71	76	78	82	84	86		5.383
654	8	2	7	11	28	34	37	43	44	46	49	52	55	63	68	70	74	76	78	82		7.042
655	2	5	9	26	32	35	41	42	44	47	50	53	61	66	68	72	74	76	80	86		2.408
656	5	4	21	27	30	36	37	39	42	45	48	56	61	63	67	69	71	75	81	89		4.812
657	4	17	23	26	32	33	35	38	41	44	52	57	59	63	65	67	71	77	85	87		4.192
658	17	6	9	15	16	18	21	24	27	35	40	42	46	48	50	54	60	68	70	81		16.956
659	6	3	9	10	12	15	18	21	29	34	36	40	42	44	48	54	62	64	75	79		4.763
660	3	6	7	9	12	15	18	26	31	33	37	39	41	45	51	59	61	72	76	91		3.586
661	6	1	3	6	9	12	20	25	27	31	33	35	39	45	53	55	66	70	85	89		2.507
662	1	2	5	8	11	19	24	26	30	32	34	38	44	52	54	65	69	84	88	90		4.208
663	2	3	6	9	17	22	24	28	30	32	36	42	50	52	63	67	82	86	88	91		2.646
664	3	3	6	14	19	21	25	27	29	33	39	47	49	60	64	79	83	85	88	90		3.282
665	3	3	11	16	18	22	24	26	30	36	44	46	57	61	76	80	82	85	87	95		2.521
666	3	8	13	15	19	21	23	27	33	41	43	54	58	73	77	79	82	84	92	97		3.311
667	8	5	7	11	13	15	19	25	33	35	46	50	65	69	71	74	76	84	89	93		7.787
668	5	2	6	8	10	14	20	28	30	41	45	60	64	66	69	71	79	84	88	89		4.847
669	2	4	6	8	12	18	26	28	39	43	58	62	64	67	69	77	82	86	87	95		3.212
670	4	2	4	8	14	22	24	35	39	54	58	60	63	65	73	78	82	83	91	96		4.664
671	2	2	6	12	20	22	33	37	52	56	58	61	63	71	76	80	81	89	94	96		2.434
672	2	4	10	18	20	31	35	50	54	56	59	61	69	74	78	79	87	92	94	96		1.892
673	4	6	14	16	27	31	46	50	52	55	57	65	70	74	75	83	88	90	92	95		4.036
674	6	8	10	21	25	40	44	46	49	51	59	64	68	69	77	82	84	86	89	96		6.382
675	8	2	13	17	32	36	38	41	43	51	56	60	61	69	74	76	78	81	88	92		7.951
676	2	11	15	30	34	36	39	41	49	54	58	59	67	72	74	76	79	86	90	93		2.640
677	11	4	19	23	25	28	30	38	43	47	48	56	61	63	65	68	75	79	82	85		10.477
678	4	15	19	21	24	26	34	39	43	44	52	57	59	61	64	71	75	78	81	85		4.881
679	15	4	6	9	11	19	24	28	29	37	42	44	46	49	56	60	63	66	70	74		14.594
680	4	2	5	7	15	20	24	25	33	38	40	42	45	52	56	59	62	66	70	76		3.250
681	2	3	5	13	18	22	23	31	36	38	40	43	50	54	57	60	64	68	74	78		3.922
682	3	2	10	15	19	20	28	33	35	37	40	47	51	54	57	61	65	71	75	77		4.202
683	2	8	13	17	18	26	31	33	35	38	45	49	52	55	59	63	69	73	75	77		3.890
684	8	5	9	10	18	23	25	27	30	37	41	44	47	51	55	61	65	67	69	76		8.251
685	5	4	5	13	18	20	22	25	32	36	39	42	46	50	56	60	62	64	71	75		3.929
686	4	1	9	14	16	18	21	28	32	35	38	42	46	52	56	58	60	67	71	72		3.983
687	1	8	13	15	17	20	27	31	34	37	41	45	51	55	57	59	66	70	71	77		1.651
688	8	5	7	9	12	19	23	26	29	33	37	43	47	49	51	58	62	63	69	73		6.335
689	5	2	4	7	14	18	21	24	28	32	38	42	44	46	53	57	58	64	68	76		5.066
690	2	2	5	12	16	19	22	26	30	36	40	42	44	51	55	56	62	66	74	80		2.775
691	2	3	10	14	17	20	24	28	34	38	40	42	49	53	54	60	64	72	78	80		2.737
692	3	7	11	14	17	21	25	31	35	37	39	46	50	51	57	61	69	75	77	82		3.084
693	7	4	7	10	14	18	24	28	30	32	39	43	44	50	54	62	68	70	75	83		7.284
694	4	3	6	10	14	20	24	26	28	35	39	40	46	50	58	64	66	71	79	82		3.693
695	3	3	7	11	17	21	23	25	32	36	37	43	47	55	61	63	68	76	79	80		4.151
696	3	4	8	14	18	20	22	29	33	34	40	44	52	58	60	65	73	76	77	86		4.169
697	4	4	10	14	16	18	25	29	30	36	40	48	54	56	61	69	72	73	82	87		4.274
698	4	6	10	12	14	21	25	26	32	36	44	50	52	57	65	68	69	78	83	85		4.258
699	6	4	6	8	15	19	20	26	30	38	44	46	51	59	62	63	72	77	79	88		5.347
700	4	2	4	11	15	16	22	26	34	40	42	47	55	58	59	68	73	75	84	86		2.885
701	2	2	9	13	14	20	24	32	38	40	45	53	56	57	66	71	73	82	84	86		1.602
702	2	7	11	12	18	22	30	36	38	43	51	54	55	64	69	71	80	82	84	85		2.054
703	7	4	5	11	15	23	29	31	36	44	47	48	57	62	64	73	75	77	78	82		7.696
704	4	1	7	11	19	25	27	32	40	43	44	53	58	60	69	71	73	74	78	87		2.845
705	1	6	10	18	24	26	31	39	42	43	52	57	59	68	70	72	73	77	86	90		2.991
706	6	4	12	18	20	25	33	36	37	46	51	53	62	64	66	67	71	80	84	94		6.231
707	4	8	14	16	21	29	32	33	42	47	49	58	60	62	63	67	76	80	90	94		3.906
708	8	6	8	13	21	24	25	34	39	41	50	52	54	55	59	68	72	82	86	89		7.308
709	6	2	7	15	18	19	28	33	35	44	46	48	49	53	62	66	76	80	83	86		6.332
710	2	5	13	16	17	26	31	33	42	44	46	47	51	60	64	74	78	81	84	88		2.299
711	5	8	11	12	21	26	28	37	39	41	42	46	55	59	69	73	76	79	83	88		5.552
712	8	3	4	13	18	20	29	31	33	34	38	47	51	61	65	68	71	75	80	84		7.665
713	3	1	10	15	17	26	28	30	31	35	44	48	58	62	65	68	72	77	81	82		3.556
714	1	9	14	16	25	27	29	30	34	43	47	57	61	64	67	71	76	80	81	84		0.620
715	9	5	7	16	18	20	21	25	34	38	48	52	55	58	62	67	71	72	75	82		8.845
716	5	2	11	13	15	16	20	29	33	43	47	50	53	57	62	66	67	70	77	80		3.863
717	2	9	11	13	14	18	27	31	41	45	48	51	55	60	64	65	68	75	78	84		1.985
718	9	2	4	5	9	18	22	32	36	39	42	46	51	55	56	59	66	69	75	77		8.433
719	2	2	3	7	16	20	30	34	37	40	44	49	53	54	57	64	67	73	75	76		3.847
720	2	1	5	14	18	28	32	35	38	42	47	51	52	55	62	65	71	73	74	75		2.310
721	1	4	13	17	27	31	34	37	41	46	50	51	54	61	64	70	72	73	74	80		1.617
722	4	9	13	23	27	30	33	37	42	46	47	50	57	60	66	68	69	70	76	91		3.629
723	9	4	14	18	21	24	28	33	37	38	41	48	51	57	59	60	61	67	82	86		7.316
724	4	10	14	17	20	24	29	33	34	37	44	47	53	55	56	57	63	78	82	83		2.902
725	10	4	7	10	14	19	23	24	27	34	37	43	45	46	47	53	68	72	73	77		9.119
726	4	3	6	10	15	19	20	23	30	33	39	41	42	43	49	64	68	69	73	74		3.399
727	3	3	7	12	16	17	20	27	30	36	38	39	40	46	61	65	66	70	71	81		2.743
728	3	4	9	13	14	17	24	27	33	35	36	37	43	58	62	63	67	68	78	80		3.397
729	4	5	9	10	13	20	23	29	31	32	33	39	54	58	59	63	64	74	76	83		4.319
730	5	4	5	8	15	18	24	26	27	28	34	49	53	54	58	59	69	71	78	79		5.142
731	4	1	4	11	14	20	22	23	24	30	45	49	50	54	55	65	67	74	75	78		4.121
732	1	3	10	13	19	21	22	23	29	44	48	49	53	54	64	66	73	74	77	79		1.794
733	3	7	10	16	18	19	20	26	41	45	46	50	51	61	63	70	71	74	76	77		3.288
734	7	3	9	11	12	13	19	34	38	39	43	44	54	56	63	64	67	69	70	75		6.892
735	3	6	8	9	10	16	31	35	36	40	41	51	53	60	61	64	66	67	72	76		2.641
736	6	2	3	4	10	25	29	30	34	35	45	47	54	55	58	60	61	66	70	77		5.989
737	2	1	2	8	23	27	28	32	33	43	45	52	53	56	58	59	64	68	75	83		2.875
738	1	1	7	22	26	27	31	32	42	44	51	52	55	57	58	63	67	74	82	86		3.105
739	1	6	21	25	26	30	31	41	43	50	51	54	56	57	62	66	73	81	85	90		1.948
740	6	15	19	20	24	25	35	37	44	45	48	50	51	56	60	67	75	79	84	88		6.560
741	15	4	5	9	10	20	22	29	30	33	35	36	41	45	52	60	64	69	73	84		14.975
742	4	1	5	6	16	18	25	26	29	31	32	37	41	48	56	60	65	69	80	82		3.975
743	1	4	5	15	17	24	25	28	30	31	36	40	47	55	59	64	68	79	81	82		2.126
744	4	1	11	13	20	21	24	26	27	32	36	43	51	55	60	64	75	77	78	85		7.198
745	1	10	12	19	20	23	25	26	31	35	42	50	54	59	63	74	76	77	84	96		2.793
746	10	2	9	10	13	15	16	21	25	32	40	44	49	53	64	66	67	74	86	88		9.147
747	2	7	8	11	13	14	19	23	30	38	42	47	51	62	64	65	72	84	86	90		2.768
748	7	1	4	6	7	12	16	23	31	35	40	44	55	57	58	65	77	79	83	91		6.525
749	1	3	5	6	11	15	22	30	34	39	43	54	56	57	64	76	78	82	90	91		1.836
750	3	2	3	8	12	19	27	31	36	40	51	53	54	61	73	75	79	87	88	90		3.661
751	2	1	6	10	17	25	29	34	38	49	51	52	59	71	73	77	85	86	88	90		1.960
752	1	5	9	16	24	28	33	37	48	50	51	58	70	72	76	84	85	87	89	101		1.785
753	5	4	11	19	23	28	32	43	45	46	53	65	67	71	79	80	82	84	96	97		4.357
754	4	7	15	19	24	28	39	41	42	49	61	63	67	75	76	78	80	92	93	105		3.672
755	7	8	12	17	21	32	34	35	42	54	56	60	68	69	71	73	85	86	98	100		6.627
756	8	4	9	13	24	26	27	34	46	48	52	60	61	63	65	77	78	90	92	94		7.768
757	4	5	9	20	22	23	30	42	44	48	56	57	59	61	73	74	86	88	90	97		4.229
758	5	4	15	17	18	25	37	39	43	51	52	54	56	68	69	81	83	85	92	99		5.296
759	4	11	13	14	21	33	35	39	47	48	50	52	64	65	77	79	81	88	95	104		3.722
760	11	2	3	10	22	24	28	36	37	39	41	53	54	66	68	70	77	84	93	109		11.145
761	2	1	8	20	22	26	34	35	37	39	51	52	64	66	68	75	82	91	107	110		2.257
762	1	7	19	21	25	33	34	36	38	50	51	63	65	67	74	81	90	106	109	112		1.505
763	7	12	14	18	26	27	29	31	43	44	56	58	60	67	74	83	99	102	105	114		6.818
764	12	2	6	14	15	17	19	31	32	44	46	48	55	62	71	87	90	93	102	103		11.899
765	2	4	12	13	15	17	29	30	42	44	46	53	60	69	85	88	91	100	101	111		11.837
766	4	8	9	11	13	25	26	38	40	42	49	56	65	81	84	87	96	97	107	111		4.076
767	8	1	3	5	17	18	30	32	34	41	48	57	73	76	79	88	89	99	103	107		7.667
768	1	2	4	16	17	29	31	33	40	47	56	72	75	78	87	88	98	102	106	115		1.717
769	2	2	14	15	27	29	31	38	45	54	70	73	76	85	86	96	100	104	113	118		3.828
770	2	12	13	25	27	29	36	43	52	68	71	74	83	84	94	98	102	111	116	124		2.917
771	12	1	13	15	17	24	31	40	56	59	62	71	72	82	86	90	99	104	112	113		11.940
772	1	12	14	16	23	30	39	55	58	61	70	71	81	85	89	98	103	111	112	119		2.133
773	12	2	4	11	18	27	43	46	49	58	59	69	73	77	86	91	99	100	107	108		11.584
774	2	2	9	16	25	41	44	47	56	57	67	71	75	84	89	97	98	105	106	112		2.137
775	2	7	14	23	39	42	45	54	55	65	69	73	82	87	95	96	103	104	110	113		3.117
776	7	7	16	32	35	38	47	48	58	62	66	75	80	88	89	96	97	103	106	107		6.984
777	7	9	25	28	31	40	41	51	55	59	68	73	81	82	89	90	96	99	100	112		5.229
778	9	16	19	22	31	32	42	46	50	59	64	72	73	80	81	87	90	91	103	104		9.009
779	16	3	6	15	16	26	30	34	43	48	56	57	64	65	71	74	75	87	88	90		15.983
780	3	3	12	13	23	27	31	40	45	53	54	61	62	68	71	72	84	85	87	91		3.113
781	3	9	10	20	24	28	37	42	50	51	58	59	65	68	69	81	82	84	88	90		3.468
782	9	1	11	15	19	28	33	41	42	49	50	56	59	60	72	73	75	79	81	85		8.814
783	1	10	14	18	27	32	40	41	48	49	55	58	59	71	72	74	78	80	84	93		0.632
784	10	4	8	17	22	30	31	38	39	45	48	49	61	62	64	68	70	74	83	87		10.124
785	4	4	13	18	26	27	34	35	41	44	45	57	58	60	64	66	70	79	83	84		3.564
786	4	9	14	22	23	30	31	37	40	41	53	54	56	60	62	66	75	79	80	86		4.311
787	9	5	13	14	21	22	28	31	32	44	45	47	51	53	57	66	70	71	77	84		9.090
788	5	8	9	16	17	23	26	27	39	40	42	46	48	52	61	65	66	72	79	89		5.018
789	8	1	8	9	15	18	19	31	32	34	38	40	44	53	57	58	64	71	81	84		7.536
790	1	7	8	14	17	18	30	31	33	37	39	43	52	56	57	63	70	80	83	92		0.460
791	7	1	7	10	11	23	24	26	30	32	36	45	49	50	56	63	73	76	85	86		6.779
792	1	6	9	10	22	23	25	29	31	35	44	48	49	55	62	72	75	84	85	88		4.114
793	6	3	4	16	17	19	23	25	29	38	42	43	49	56	66	69	78	79	82	91		6.144
794	3	1	13	14	16	20	22	26	35	39	40	46	53	63	66	75	76	79	88	92		2.714
795	1	12	13	15	19	21	25	34	38	39	45	52	62	65	74	75	78	87	91	96		1.387
796	12	1	3	7	9	13	22	26	27	33	40	50	53	62	63	66	75	79	84	93		11.624
797	1	2	6	8	12	21	25	26	32	39	49	52	61	62	65	74	78	83	92	94		1.651
798	2	4	6	10	19	23	24	30	37	47	50	59	60	63	72	76	81	90	92	93		2.719
799	4	2	6	15	19	20	26	33	43	46	55	56	59	68	72	77	86	88	89	92		5.086
800	2	4	13	17	18	24	31	41	44	53	54	57	66	70	75	84	86	87	90	92		2.182
801	4	9	13	14	20	27	37	40	49	50	53	62	66	71	80	82	83	86	88	94		4.444
802	9	4	5	11	18	28	31	40	41	44	53	57	62	71	73	74	77	79	85	88		8.590
803	4	1	7	14	24	27	36	37	40	49	53	58	67	69	70	73	75	81	84	93		4.102
804	1	6	13	23	26	35	36	39	48	52	57	66	68	69	72	74	80	83	92	99		0.760
805	6	7	17	20	29	30	33	42	46	51	60	62	63	66	68	74	77	86	93	100		6.251
806	7	10	13	22	23	26	35	39	44	53	55	56	59	61	67	70	79	86	93	99		6.834
807	10	3	12	13	16	25	29	34	43	45	46	49	51	57	60	69	76	83	89	91		10.097
808	3	9	10	13	22	26	31	40	42	43	46	48	54	57	66	73	80	86	88	91		3.480
809	9	1	4	13	17	22	31	33	34	37	39	45	48	57	64	71	77	79	82	85		8.846
810	1	3	12	16	21	30	32	33	36	38	44	47	56	63	70	76	78	81	84	85		2.056
811	3	9	13	18	27	29	30	33	35	41	44	53	60	67	73	75	78	81	82	88		2.639
812	9	4	9	18	20	21	24	26	32	35	44	51	58	64	66	69	72	73	79	86		8.997
813	4	5	14	16	17	20	22	28	31	40	47	54	60	62	65	68	69	75	82	84		4.497
814	5	9	11	12	15	17	23	26	35	42	49	55	57	60	63	64	70	77	79	82		4.833
815	9	2	3	6	8	14	17	26	33	40	46	48	51	54	55	61	68	70	73	74		9.031
816	2	1	4	6	12	15	24	31	38	44	46	49	52	53	59	66	68	71	72	73		2.821
817	1	3	5	11	14	23	30	37	43	45	48	51	52	58	65	67	70	71	72	73		0.904
818	3	2	8	11	20	27	34	40	42	45	48	49	55	62	64	67	68	69	70	72		3.436
819	2	6	9	18	25	32	38	40	43	46	47	53	60	62	65	66	67	68	70	73		1.447
820	6	3	12	19	26	32	34	37	40	41	47	54	56	59	60	61	62	64	67	84		5.788
821	3	9	16	23	29	31	34	37	38	44	51	53	56	57	58	59	61	64	81	85		3.031
822	9	7	14	20	22	25	28	29	35	42	44	47	48	49	50	52	55	72	76	80		8.839
823	7	7	13	15	18	21	22	28	35	37	40	41	42	43	45	48	65	69	73	76		7.048
824	7	6	8	11	14	15	21	28	30	33	34	35	36	38	41	58	62	66	69	73		6.529
825	6	2	5	8	9	15	22	24	27	28	29	30	32	35	52	56	60	63	67	71		5.785
826	2	3	6	7	13	20	22	25	26	27	28	30	33	50	54	58	61	65	69	71		8.176
827	3	3	4	10	17	19	22	23	24	25	27	30	47	51	55	58	62	66	68	78		1.832
828	3	1	7	14	16	19	20	21	22	24	27	44	48	52	55	59	63	65	75	99		4.359
829	1	6	13	15	18	19	20	21	23	26	43	47	51	54	58	62	64	74	98	105		0.681
830	6	7	9	12	13	14	15	17	20	37	41	45	48	52	56	58	68	92	99	103		6.025
831	7	2	5	6	7	8	10	13	30	34	38	41	45	49	51	61	85	92	96	109		6.826
832	2	3	4	5	6	8	11	28	32	36	39	43	47	49	59	83	90	94	107	115		2.697
833	3	1	2	3	5	8	25	29	33	36	40	44	46	56	80	87	91	104	112	120		3.302
834	1	1	2	4	7	24	28	32	35	39	43	45	55	79	86	90	103	111	119	122		1.995
835	1	1	3	6	23	27	31	34	38	42	44	54	78	85	89	102	110	118	121	125		1.147
836	1	2	5	22	26	30	33	37	41	43	53	77	84	88	101	109	117	120	124	125		-0.154
837	2	3	20	24	28	31	35	39	41	51	75	82	86	99	107	115	118	122	123	127		1.940
838	3	17	21	25	28	32	36	38	48	72	79	83	96	104	112	115	119	120	124	125		2.818
839	17	4	8	11	15	19	21	31	55	62	66	79	87	95	98	102	103	107	108	118		16.652
840	4	4	7	11	15	17	27	51	58	62	75	83	91	94	98	99	103	104	114	118		7.088
841	4	3	7	11	13	23	47	54	58	71	79	87	90	94	95	99	100	110	114	123		4.027
842	3	4	8	10	20	44	51	55	68	76	84	87	91	92	96	97	107	111	120	122		3.648
843	4	4	6	16	40	47	51	64	72	80	83	87	88	92	93	103	107	116	118	121		1.813
844	4	2	12	36	43	47	60	68	76	79	83	84	88	89	99	103	112	114	117	121		4.229
845	2	10	34	41	45	58	66	74	77	81	82	86	87	97	101	110	112	115	119	124		2.848
846	10	24	31	35	48	56	64	67	71	72	76	77	87	91	100	102	105	109	114	118		9.781
847	24	7	11	24	32	40	43	47	48	52	53	63	67	76	78	81	85	90	94	99		23.996
848	7	4	17	25	33	36	40	41	45	46	56	60	69	71	74	78	83	87	92	95		7.023
849	4	13	21	29	32	36	37	41	42	52	56	65	67	70	74	79	83	88	91	93		4.190
850	13	8	16	19	23	24	28	29	39	43	52	54	57	61	66	70	75	78	80	81		13.001
851	8	8	11	15	16	20	21	31	35	44	46	49	53	58	62	67	70	72	73	75		7.688
852	8	3	7	8	12	13	23	27	36	38	41	45	50	54	59	62	64	65	67	80		6.886
853	3	4	5	9	10	20	24	33	35	38	42	47	51	56	59	61	62	64	77	90		3.390
854	4	1	5	6	16	20	29	31	34	38	43	47	52	55	57	58	60	73	86	88		4.574
855	1	4	5	15	19	28	30	33	37	42	46	51	54	56	57	59	72	85	87	90		1.531
856	4	1	11	15	24	26	29	33	38	42	47	50	52	53	55	68	81	83	86	102		3.945
857	1	10	14	23	25	28	32	37	41	46	49	51	52	54	67	80	82	85	101	103		1.073
858	10	4	13	15	18	22	27	31	36	39	41	42	44	57	70	72	75	91	93	94		9.953
859	4	9	11	14	18	23	27	32	35	37	38	40	53	66	68	71	87	89	90	91		3.933
860	9	2	5	9	14	18	23	26	28	29	31	44	57	59	62	78	80	81	82	95		8.721
861	2	3	7	12	16	21	24	26	27	29	42	55	57	60	76	78	79	80	93	100		1.821
862	3	4	9	13	18	21	23	24	26	39	52	54	57	73	75	76	77	90	97	105		2.554
863	4	5	9	14	17	19	20	22	35	48	50	53	69	71	72	73	86	93	101	106		3.642
864	5	4	9	12	14	15	17	30	43	45	48	64	66	67	68	81	88	96	101	103		4.450
865	4	5	8	10	11	13	26	39	41	44	60	62	63	64	77	84	92	97	99	101		4.098
866	5	3	5	6	8	21	34	36	39	55	57	58	59	72	79	87	92	94	96	97		5.472
867	3	2	3	5	18	31	33	36	52	54	55	56	69	76	84	89	91	93	94	106		2.695
868	2	1	3	16	29	31	34	50	52	53	54	67	74	82	87	89	91	92	104	106		2.278
869	1	2	15	28	30	33	49	51	52	53	66	73	81	86	88	90	91	103	105	118		1.739
870	2	13	26	28	31	47	49	50	51	64	71	79	84	86	88	89	101	103	116	118		3.637
871	13	13	15	18	34	36	37	38	51	58	66	71	73	75	76	88	90	103	105	108		12.553
872	13	2	5	21	23	24	25	38	45	53	58	60	62	63	75	77	90	92	95	98		12.795
873	2	3	19	21	22	23	36	43	51	56	58	60	61	73	75	88	90	93	96	101		4.588
874	3	16	18	19	20	33	40	48	53	55	57	58	70	72	85	87	90	93	98	99		3.669
875	16	2	3	4	17	24	32	37	39	41	42	54	56	69	71	74	77	82	83	90		16.003
876	2	1	2	15	22	30	35	37	39	40	52	54	67	69	72	75	80	81	88	89		2.569
877	1	1	14	21	29	34	36	38	39	51	53	66	68	71	74	79	80	87	88	89		1.887
878	1	13	20	28	33	35	37	38	50	52	65	67	70	73	78	79	86	87	88	105		1.960
879	13	7	15	20	22	24	25	37	39	52	54	57	60	65	66	73	74	75	92	102		12.934
880	7	8	13	15	17	18	30	32	45	47	50	53	58	59	66	67	68	85	95	96		7.129
881	8	5	7	9	10	22	24	37	39	42	45	50	51	58	59	60	77	87	88	89		7.143
882	5	2	4	5	17	19	32	34	37	40	45	46	53	54	55	72	82	83	84	90		5.503
883	2	2	3	15	17	30	32	35	38	43	44	51	52	53	70	80	81	82	88	92		4.712
884	2	1	13	15	28	30	33	36	41	42	49	50	51	68	78	79	80	86	90	103		1.959
885	1	12	14	27	29	32	35	40	41	48	49	50	67	77	78	79	85	89	102	108		1.017
886	12	2	15	17	20	23	28	29	36	37	38	55	65	66	67	73	77	90	96	99		11.962
887	2	13	15	18	21	26	27	34	35	36	53	63	64	65	71	75	88	94	97	100		2.077
888	13	2	5	8	13	14	21	22	23	40	50	51	52	58	62	75	81	84	87	91		12.746
889	2	3	6	11	12	19	20	21	38	48	49	50	56	60	73	79	82	85	89	91		2.173
890	3	3	8	9	16	17	18	35	45	46	47	53	57	70	76	79	82	86	88	90		1.984
891	3	5	6	13	14	15	32	42	43	44	50	54	67	73	76	79	83	85	87	89		3.237
892	5	1	8	9	10	27	37	38	39	45	49	62	68	71	74	78	80	82	84	85		5.091
893	1	7	8	9	26	36	37	38	44	48	61	67	70	73	77	79	81	83	84	86		1.189
894	7	1	2	19	29	30	31	37	41	54	60	63	66	70	72	74	76	77	79	80		7.474
895	1	1	18	28	29	30	36	40	53	59	62	65	69	71	73	75	76	78	79	82		4.113
896	1	17	27	28	29	35	39	52	58	61	64	68	70	72	74	75	77	78	81	83		1.438
897	17	10	11	12	18	22	35	41	44	47	51	53	55	57	58	60	61	64	66	75		16.496
898	10	1	2	8	12	25	31	34	37	41	43	45	47	48	50	51	54	56	65	67		9.971
899	1	1	7	11	24	30	33	36	40	42	44	46	47	49	50	53	55	64	66	68		3.952
900	1	6	10	23	29	32	35	39	41	43	45	46	48	49	52	54	63	65	67	68		3.981
901	6	4	17	23	26	29	33	35	37	39	40	42	43	46	48	57	59	61	62	73		6.382
902	4	13	19	22	25	29	31	33	35	36	38	39	42	44	53	55	57	58	69	70		4.624
903	13	6	9	12	16	18	20	22	23	25	26	29	31	40	42	44	45	56	57	64		10.139
904	6	3	6	10	12	14	16	17	19	20	23	25	34	36	38	39	50	51	58	62		5.891
